product_gf_code,product_name,product_sku,Available,Damaged,Expired,MRP
GF0123456_1667,"Cadbury Celebration, 139 gm",CHOBNCCAD00000003,0,0,0,135.00
GF0123456_1668,"Cadbury Celebration, 197.1 gm",CHOBNCCAD00000004,0,0,0,199.00
GF0123456_167,Kiwi Express Shine Sponge Neutral,HOKHOKKIW00000003,0,0,0,65.00
GF0123456_1670,Yippee 1 case 60gm (Get 12 Popcorn Rs.5 free),NDPPROYIP00000002,0,0,0,10.00
GF0123456_1671,"Premium Soan Papdi , 400 gm",PKPPKPPRM00000001,0,0,0,149.00
GF0123456_167_1,Kiwi Express Shine Sponge Neutral,SGSSOCKIW00000008,0,0,0,72.00
GF0123456_1672,"Premium Soan Papdi, 800 gm",PKPPKPPRM00000002,0,0,0,280.00
GF0123456_1673,"Premium Soan Cake, 400 gm",PKPPKPPRM00000003,0,0,0,220.00
GF0123456_1676,Premium Gift Pack(Manbhavan),PKPPKPPRM00000006,0,0,0,325.00
GF0123456_1677,Premium Gift Pack (Sweet & Salty),PKPPKPPRM00000007,0,0,0,300.00
GF0123456_1678,"Patanjali Cow Ghee Tetra, 200 ml",OGCSNGPAT00000001,0,0,0,120.00
GF0123456_1678_1,"Patanjali Cow Ghee Tetra, 200 ml",OGCSNGPAT00000005,0,0,0,125.00
GF0123456_1679,"Premium Panjeeri Laddoo, 400 gm",PKPPKPPRM00000008,0,0,0,220.00
GF0123456_168,"Coke, 750 ml",BEVBEVCOC00000011,0,2,0,40.00
GF0123456_1680,"Premium Besan Laddoo, 400 gm",PKPPKPPRM00000009,0,0,0,220.00
GF0123456_1684,"BIKANO MYSORE PACK, 400 GM",PKPPKPBIK00000004,0,0,0,225.00
GF0123456_1686,"BIKANO KAJU BURFI, 250 GM",PKPPKPBIK00000006,0,0,0,425.00
GF0123456_169,"Fanta, 750 ml",BEVBEVFAN00000010,0,0,0,40.00
GF0123456_1690,"KALEVA SHUBH GIFT PACK, 420 GM",PKPPKPKLV00000004,0,0,0,279.00
GF0123456_1697,"Mahakosh Kachhi Ghani Mustard Oil, 1 ltr",OGCSNGMAH00000001,0,0,0,130.00
GF0123456_1698,"Mahakosh Kachhi Ghani Mustard Oil, 500 ml",OGCSNGMAH00000002,0,0,0,67.00
GF0123456_170,"Limca, 750 ml",BEVBEVLIM00000011,1,1,0,40.00
GF0123456_1700_1,Maggi Pichkoo (MRP 15) (15+1 Pouch free),NDPPROMAG00000016,0,0,0,15.00
GF0123456_1702,"Mountain Dew, 400 ml (Mrp 25) Pack of 24",CBDBNCMDE00000001,0,0,0,25.00
GF0123456_1704,Mahakosh Bomb 555(Soya 5 Ltr+Sugar 5 kg+ IG Rozaana 5 Kg),OFROFRMAH00000001,0,0,0,1340.00
GF0123456_1705,Buy 1 Yippee (mrp 23) get 1 Maggi (Mrp 5) FREE,NDPPROYIP00000003,0,0,0,23.00
GF0123456_1706,"Himalaya Muscle & Joint Rub, 20 gm",PHGHPCHIM00000001,0,0,0,
GF0123456_1707,"Himalaya Pure Hands Sanitizer, 30 ml Pack of 3 (Green Apple)",HFWBDCHIM00000001,0,0,0,100.00
GF0123456_1708,"Himalaya Koflet Lozenges Tablets, 65 gm with 10 gm",PHGHPCHIM00000002,1,0,0,130.00
GF0123456_171,"Sprite, 750 ml",BEVBEVSPR00000011,0,3,0,40.00
GF0123456_1712,Combo Pack(Colin 500 ml MRP-89+Lizol Floral 975 ml MRP-172+Harpic original 600 ml MRP-99),LFCLQCRBI00000001,0,0,0,360.00
GF0123456_1714,"Everest Hing Raj, 100 gm",SCSSNGEVE00000001,0,0,0,160.00
GF0123456_1715,"Everest Hing, 50 gm",SCSSNGEVE00000002,0,0,0,75.00
GF0123456_1716,"Everest Tikha lal, 25 gm Hanger pack",SCSSNGEVE00000003,0,0,0,10.00
GF0123456_1717,"Everest Dhaniya, 25 gm Hanger pack",SCSSNGEVE00000004,1,0,0,10.00
GF0123456_1718,"Everest Haldi, 25 gm Hanger pack",SCSSNGEVE00000005,0,0,0,10.00
GF0123456_1719,"Everest Shahi Paneer, 15 gm Hanger pack",SCSSNGEVE00000006,1,0,0,10.00
GF0123456_172,"Thums Up, 750 ml",BEVBEVTHU00000011,0,7,0,40.00
GF0123456_1720,"Everest Chicken Masala, 15 gm Hanger pack",SCSSNGEVE00000007,0,0,0,10.00
GF0123456_1721,"Everest Meat Masala, 25 gm Hanger pack",SCSSNGEVE00000008,20,0,0,10.00
GF0123456_1722,"Premium Soan papdi , 400 gm",PKPPROPRM00000001,0,0,0,149.00
GF0123456_1723,"Premium Double dhamal , 650 gm",PKPPROPRM00000002,0,0,0,275.00
GF0123456_1724,Combo Pack(Harpic Original 200 ml MRP-37 + Lizol Floral 200 ml MRP-38 + Coling 250 ml MRP-58,LFCLQCRBI00000002,0,0,0,133.00
GF0123456_1730,"Real Greetings Gift Pack, 200 ml (Pack of 5)",JMTBNCREL00000001,0,0,0,
GF0123456_1731,"Mother Dairy Cow Ghee, 1 ltr Jar",OGCSNGMDG00000002,0,0,0,535.00
GF0123456_1731_1,Mother Dairy Cow Ghee 1 Ltr Jar (Mrp 520),OGCSNGMDG00000004,0,0,0,520.00
GF0123456_1731_3,Mother Dairy Cow Ghee 1 Ltr Tetra,OGCSNGMDG00000009,0,0,0,550.00
GF0123456_1731_4,Mother Dairy Cow Ghee 1 Ltr Tetra,OGCSNGMDG00000012,0,0,0,565.00
GF0123456_1732,"Mahakosh Refined Soyabean Oil, 5 ltr",OGCSNGMAH00000004,0,0,0,560.00
GF0123456_1732_1,Mahakosh Soya 5ltr + Soya Chunks MRP 45,OFROFRMAH00000003,0,0,0,
GF0123456_1733,MAGGI 2-MIN Masala Noodles 35gm,NDPPROMAG00000003,0,0,0,5.00
GF0123456_1734,1 case Dhara Kachi Ghani Mustard Oil Jar 5 Ltr + Pack of 2 Maggi 70gm MRP-12 free,OGCSNGDHA00000001,0,0,0,725.00
GF0123456_1735,India Gate Dubar Basmati 5 kg,RGRSNGIND00000002,0,0,0,570.00
GF0123456_1736,"Axe Signatre Dark Temptation Body Perfume, 122 ml + 17 ml Ticket Perfume Free",FSPBDCAXE00000001,0,0,0,190.00
GF0123456_1737,"Everest Sabji Masala, 10 gm Hanger Pack",SCSSNGEVE00000009,0,0,0,5.00
GF0123456_1738,"Everest Cholle Masala, 10 gm Hanger Pack",SCSSNGEVE00000010,0,0,0,5.00
GF0123456_174,"Britannia Bourbon, 60gm",BSCBSCBRI00000027,0,0,0,10.00
GF0123456_1740,"Everest Haldi Powder, 50gm",SCSSNGEVE00000012,0,0,0,14.00
GF0123456_1741,"Everest Dhaniya Powder, 50gm",SCSSNGEVE00000013,1,0,0,14.00
GF0123456_1742,"KIT-KAT 4 FINGER, 37.3 gm (Mrp 25)",CHOBNCKIT00000001,0,0,0,25.00
GF0123456_1743,Yippee (60gm) get 1 Mamra (MRP 30) FREE,NDPPROYIP00000004,0,0,0,10.00
GF0123456_1745,Buy 1 case Amul Ghee 500gm get 1 Bikano kaju barfi (Rs.425) FREE,GHESNGAMU00000001,0,0,0,243.00
GF0123456_1746,Buy 1 case Amul Ghee 1tr get 1 Bikano kaju barfi (Rs.425) FREE,GHESNGAMU00000002,0,0,0,480.00
GF0123456_1747,Pampers Pant small New Born Small ( NB-S ),DPNBGMPAM00000002,2,1,0,24.00
GF0123456_1748,Buy 5 Masala Papad get 1 Popcorn (MRP 20/-) FREE,PKPPRORAJ00000001,0,0,0,50.00
GF0123456_1749,"Haldiram Whoopies Onion Ring, 20 gm (MRP5)",CNPPROHAL00000002,0,0,0,5.00
GF0123456_175,"Britannia Marie Gold, 89gm",BSCBSCBRI00000025,0,3,0,10.00
GF0123456_1750,"3 Cases Fortune Soya, 1 ltr + Premium Soan Papdi, 400 gm",OGCSNGFOR00000001,0,0,0,120.00
GF0123456_1751,Buy 1case  Minute Maid Apple Sparkle Get 11 Popcorn (MRP 10) FREE,CBDBNCCOL00000001,0,0,0,40.00
GF0123456_1752,"Babaji Mustard Oil, 2 Litre",OGCSNGBAB00000001,0,0,0,250.00
GF0123456_1753,"Maggi Fusion Bangkok sweet chilli, 73 gm",NDPPROMAG00000004,0,0,0,20.00
GF0123456_1754,"Maggi Fusion Hong Kong spicy garlic, 73 gm",NDPPROMAG00000005,0,0,0,20.00
GF0123456_1755,"Maggi Fusion Singaporean tangy pepper, 73 gm",NDPPROMAG00000006,0,0,0,20.00
GF0123456_1756,"Maggi Veg Masala Atta Noodles, 72.5 gm with Tetly Green Tea worth Rs.6",NDPPROMAG00000007,0,0,0,20.00
GF0123456_1757,"Maggi Veg Masala Atta Noodles, 290 gm (Pack of 4)",NDPPROMAG00000008,0,0,0,78.00
GF0123456_1757_1,"Maggi Veg Masala Atta Noodles, 290 gm (Pack of 4)",PROPRONES00000006,60,0,0,86.00
GF0123456_1758,Maggi Cuppa Mania - Masala Yo,NDPPROMAG00000009,0,0,0,45.00
GF0123456_1759,Britannia Layer Cake With Motu Patlu Stickers Free,BICPROBRI00000001,0,0,0,10.00
GF0123456_176,"Britannia Marie Gold, 250gm",BSCBSCBRI00000026,0,36,0,30.00
GF0123456_1760,Britannia Swiss Roll Chocolate With Motu Patlu Stickres Free,BICPROBRI00000002,0,0,0,10.00
GF0123456_1761,Britannia Swiss Roll Strawberry With Motu Patlu Stickres Free,BICPROBRI00000003,0,0,0,10.00
GF0123456_1762,"Everest Garam Masala, 15gm Hanger pack",SCSSNGEVE00000014,0,0,0,10.00
GF0123456_1763,"Everest Sambhar Masala, 10 gm Hanger Pack",SCSSNGEVE00000015,0,0,0,5.00
GF0123456_1764,"Everest Meat Masala, 10gm Hanger pack",SCSSNGEVE00000016,0,0,0,5.00
GF0123456_1765,"Britannia Good Day Pista Badam, (53+7G )Pack of 72",BICPROBRI00000004,0,0,0,10.00
GF0123456_1766,"Patanjali Whole Wheat Atta, 5 Kg",ALFSNGPAT00000001,0,0,0,170.00
GF0123456_1766_1,"Patanjali Whole Wheat Atta, 5 Kg",ALFSNGPAT00000004,0,0,0,192.00
GF0123456_1767,"Red Label Leaf (A) Blend (P), 1 KG",TNCBNCRED00000002,0,0,0,390.00
GF0123456_1767_1,"Red Label Leaf (A) Blend (P), 1 KG",TNCBNCHUL00000001,58,0,0,410.00
GF0123456_1768,"Kissan Fresh Tomato Ketchup Squz, 450 GM",PKPPROKIS00000001,0,0,0,105.00
GF0123456_1769,"Dabur Meswak Toothpatse, 175 gm",THPDCRDME00000001,0,0,0,50.00
GF0123456_1770,"Priyagold Marie Lite, 300 gm",PROPROPRI00000009,0,0,0,50.00
GF0123456_1770_1,Priyagold Marie Lite 300 gm (Mrp 55),BICPROPRI00000010,0,0,0,55.00
GF0123456_1771,"Priyagold Snacks Zig Zag, 200 gm",PROPROPRI00000010,0,0,0,40.00
GF0123456_1772,"Priyagold C N C, 200 gm",PROPROPRI00000011,0,0,0,40.00
GF0123456_1773,"Priyagold CRACLE COCOCNUT, 300 gm",PROPROPRI00000012,0,0,0,50.00
GF0123456_1773_1,"Priyagold Crackle coconut , 300 gm",BICPROPRI00000001,0,0,0,55.00
GF0123456_1774,"Priyagold Chatpatta JEERA JAR, 200 gm",PROPROPRI00000013,0,0,0,45.00
GF0123456_1775,"Priyagold Chatpatta Cashew JAR, 200 gm",PROPROPRI00000014,99,0,0,45.00
GF0123456_1776,"Priyagold CHEEZ BIT JAR, 150 gm",PROPROPRI00000015,34,1,0,45.00
GF0123456_1777,"Priyagold Valencia Premium Milk Chocolate, 60 gm",PROPROPRI00000016,34,0,0,50.00
GF0123456_1778,"Priyagold Valencia Fruit & Nut Chocolate, 60 gm",PROPROPRI00000017,560,4,0,90.00
GF0123456_1779,"Priyagold kickker Orange, 75 gm",PROPROPRI00000018,562,0,0,50.00
GF0123456_1779_1,"Priyagold kickker Orange, 75 gm",CHOBNCPRI00000001,114,0,0,45.00
GF0123456_178,"Baygon Cockroach Kill, 200 ml",HOKHOKBAY00000001,0,0,0,98.00
GF0123456_1780,"Priyagold kickker Chocolate, 75 gm",PROPROPRI00000019,564,0,0,50.00
GF0123456_1780_1,"Priyagold kickker Chocolate, 75 gm",CHOBNCPRI00000002,0,0,0,45.00
GF0123456_1781,"Priyagold kickker Strawberry, 75 gm",PROPROPRI00000020,828,0,0,50.00
GF0123456_1781_1,"Priyagold kickker Stawberry, 75 gm",CHOBNCPRI00000003,48,0,0,45.00
GF0123456_1782,"Priyagold Snakker Waffer with choco, 553 gm",PROPROPRI00000021,73,0,0,150.00
GF0123456_1783,"Priyagold Shokk Kachcha Aam with Masala Candy POUCH, 200 gm",PROPROPRI00000022,0,0,0,50.00
GF0123456_179,"Baygon Fly & Mosquito Killer, 200 ml",HOKHOKBAY00000003,0,0,0,98.00
GF0123456_18,"Dairy Milk Shots,  9gm",BEVBEVDMS00000001,0,0,0,5.00
GF0123456_180,"Baygon Fly & Mosquito Killer Lime, 200ML",HOKHOKBAY00000002,0,0,0,98.00
GF0123456_181,"Glade Gel Air Freshener Floral Perfection, 70 gm",HOKHOKGLD00000001,0,0,0,80.00
GF0123456_182,"Glade Gel Air Freshener Lemon, 70 gm",HOKHOKGLD00000002,0,0,0,80.00
GF0123456_1825,Maggi 2-Min Desi Cheesy (Mrp. 15),NDPPROMAG00000011,0,0,0,15.00
GF0123456_1826,"Everest Dhaniya, 100 gm Pouch",SCSSNGEVE00000017,0,0,0,27.00
GF0123456_1827,"Everest Teekhalal, 500 gm Pouch",SCSSNGEVE00000018,0,0,0,150.00
GF0123456_1827_1,"Everest Tikha lal, 500gm",SCSSNGEVE00000048,0,0,0,185.00
GF0123456_1828,"Everest Teekhalal, 100 gm Pouch",SCSSNGEVE00000019,0,0,0,
GF0123456_1829,"Everest Teekhalal, 50 gm Pouch",SCSSNGEVE00000020,0,0,0,16.00
GF0123456_183,Glade Touch & Fresh Primary Lemon 12 ml,HOKHOKGLD00000004,0,0,0,99.00
GF0123456_1830,"Everest Dhaniya, 200 gm Pouch",SCSSNGEVE00000021,0,0,0,54.00
GF0123456_1830_1,Everest Coriender Powder 200 gm,SCSSNGEVE00000045,0,0,0,56.00
GF0123456_1831,"Everest Haldi, 200 gm Pouch",SCSSNGEVE00000022,0,0,0,54.00
GF0123456_1831_1,Everest Turmric Powder 200 gm,SCSSNGEVE00000043,0,0,0,56.00
GF0123456_1832,"Everest Dhaniya, 500 gm Pouch",SCSSNGEVE00000023,0,0,0,130.00
GF0123456_1833,"Everest Teekhalal, 200 gm Pouch",SCSSNGEVE00000024,0,0,0,62.00
GF0123456_1833_1,"Everest Tikha lal, 200gm",SCSSNGEVE00000049,0,0,0,72.00
GF0123456_1834,"Everest Haldi, 500 gm Pouch",SCSSNGEVE00000025,0,0,0,130.00
GF0123456_1835,KCO FOIL 9 MTR Aluminium foil,HMIHNKKCO00000001,0,0,0,89.00
GF0123456_1836,KCO FOIL 25 MTR,HMIHNKKCO00000002,0,0,0,169.00
GF0123456_1837,"Everest Teekhalal, 100 gm Pouch",SCSSNGEVE00000026,0,0,0,31.00
GF0123456_1838,Stayfree Ultra DryMax All Night 14N,SCAWHGSTF00000003,4,0,0,175.00
GF0123456_1839,"Stayfree Dry Max , Ultra Dry , 8 pads",SCAWHGSTF00000004,142,0,0,90.00
GF0123456_184,Glade Touch & Fresh Primary Floral Perfection 12 ml,HOKHOKGLD00000003,0,0,0,99.00
GF0123456_1840,"Clean & Clear Facewash (Berry), 150 ml EXTRA  100 ml free",HFWBDCCNC00000001,0,0,0,350.00
GF0123456_1841,"Clean & Clear Facewash (Aqua), 150 ml extra 100 ml free",HFWBDCCNC00000002,1,0,0,350.00
GF0123456_1842,Buy 1 case Yippee Get 1 Italiano biscuit (Mrp 35) free,NDPPROYIP00000005,0,0,0,10.00
GF0123456_1843,"Dhara Kachhi Ghani Mustard Oil , Jar 5 Ltr",OGCSNGDHA00000003,0,0,0,725.00
GF0123456_1843_1,"Dhara Kachhi Ghani Mustard Oil , Jar 5 Ltr",OGCSNGDHA00000010,0,0,0,750.00
GF0123456_1844,Tops Soya Sauce HDPE Bottle 740 gm,PKPPROTOP00000001,0,0,0,65.00
GF0123456_1846,"Tops Zingy Snack Sauce, 8 gm",PKPPROTOP00000003,0,0,0,1.00
GF0123456_1848_2,Tops Snack Sauce BT 200 gm,PKPPROTOP00000099,44,0,0,42.00
GF0123456_1849,"Tops Vinagar Plain 610, ml",PKPPROTOP00000006,0,0,0,48.00
GF0123456_185,"Glade Touch & Fresh Refill Lavender, 12 ml",HOKHOKGLD00000006,0,0,0,75.00
GF0123456_1854,"Tops Gold Mixed Pickle Pouch, 100 gm",PKPPROTOP00000011,0,0,0,25.00
GF0123456_1856,"Tops Gold Mixed Pickle, 200 gm Jar",PKPPROTOP00000013,0,0,0,55.00
GF0123456_1857,"Tops Gold Green Chilli Pickle, 200 gm Jar",PKPPROTOP00000014,0,0,0,55.00
GF0123456_1859,"Tops Gold Mango Pickle, 200 gm Jar",PKPPROTOP00000016,0,0,0,55.00
GF0123456_186,"Glade Touch & Fresh Refill Lemon, 12 ml",HOKHOKGLD00000007,0,0,0,75.00
GF0123456_1860,Buy 1 case Yippee Get 11 Popcorn (Mrp 10) free,NDPPROITC00000001,0,0,0,10.00
GF0123456_1864,"Fortune Refined Ground Nut Oil, 1 Ltr pouch",OGCSNGFOR00000004,0,0,0,
GF0123456_1865,"Dabur Chyawanprash, 250 gm",PKPPROCHW00000001,0,0,0,90.00
GF0123456_1865_1,"Dabur Chyawanprash, 250 gm",PKPPROCHW00000002,0,0,0,95.00
GF0123456_1866,Dabur Honey 20 Gm+5 Gm Extra,PKPPROHNY00000001,0,0,0,17.00
GF0123456_1867,Dabur Honey 50 Gm,PKPPROHNY00000002,0,0,0,37.00
GF0123456_1868,Dabur Honey 100 Gm,PKPPROHNY00000003,0,0,0,62.00
GF0123456_1869,Knorr Chinese Sweet Corn Veg Soup 44 Gm,SASPROHUL00000001,2,0,0,55.00
GF0123456_1870,Knorr Chinese Hot & Sour Veg Soup powder 43 Gm,SASPROHUL00000002,80,0,0,55.00
GF0123456_1871,Knorr chicken Delite Soup 44 Gm,SASPROHUL00000003,10,0,0,55.00
GF0123456_1872,Knorr Cupsoup Chicken Delite 10 Gm,SASPROHUL00000004,148,0,0,15.00
GF0123456_1873,Knorr Cupsoup Hot & sour 11 Gm,SASPROHUL00000005,0,1,0,10.00
GF0123456_1874,Knorr Instant Soup MANCHOW 12 Gm,SASPROHUL00000006,0,0,0,10.00
GF0123456_1875,Knorr Instant Soup Mix Veg 10 Gm,SASPROHUL00000007,0,0,0,10.00
GF0123456_1876,Knorr Instant Soup sweet corn 10 Gm,SASPROHUL00000008,0,0,0,10.00
GF0123456_1877,Knorr Instant SoupTomato Chatpata 16 Gm,SASPROHUL00000009,0,0,0,10.00
GF0123456_1878,Brown & polson Custard powder Vanilla 100 GM,BKDPROBNP00000001,0,0,0,35.00
GF0123456_1879,Buy 1 case Mirinda 750 ml & Get 2 Popcorn (Mrp 20 free),CBDBNCFAN00000003,0,0,0,38.00
GF0123456_1880,"Mohuns Cornflakes Poly Bag, 500 gm",BFDSNGMOH00000001,372,0,0,120.00
GF0123456_1881,"Mohuns Cornflakes Poly Bag, 200 gm",BFDSNGMOH00000002,0,0,0,55.00
GF0123456_1882,"Mohun's Cornflakes Box, 500 gm",BFDSNGMOH00000003,0,0,0,140.00
GF0123456_1883,"Mohuns Cornflakes Poly Bag, 900+90 gm",BFDSNGMOH00000004,66,0,0,300.00
GF0123456_1884,"Mohun's Wheat Porridage, 400 gm",BFDSNGMOH00000005,0,0,0,50.00
GF0123456_1886,"Gold Coin Apple Juice, 500 ml",JMTBNCMOH00000002,0,0,0,58.00
GF0123456_1887,"Gold Coin Apple Juice, 200 ml",JMTBNCMOH00000003,0,0,0,28.00
GF0123456_1888,"Mohuns Non Fruit Vinegar, 500 ml",PKPPROMOH00000001,14,1,0,40.00
GF0123456_1889,"Mohun's Brewed Vinegar, 500 ml",PKPPROMOH00000002,70,1,0,46.00
GF0123456_189,"Mr. Muscle Floor Cleaner with Glade Floral, 1 ltr",HOKHOKMRM00000002,0,0,0,142.00
GF0123456_1890,"Mohuns Museli F & N, 425 gm",BFDSNGMOH00000006,16,0,0,225.00
GF0123456_1891,"Mohun's White Oats, 400 gm",BFDSNGMOH00000007,0,0,0,80.00
GF0123456_1892,"Mohuns White Oats, 1 kg",BFDSNGMOH00000008,0,0,0,190.00
GF0123456_1893,"Mohun's Oats  (M & V), 40 gm",BFDSNGMOH00000009,0,0,0,15.00
GF0123456_1894,"Mohuns Chocoflakes, 27 gm",BFDSNGMOH00000010,2,0,0,10.00
GF0123456_1895,"Mohun's Chocoflakes, 200 gm",BFDSNGMOH00000011,0,0,0,65.00
GF0123456_1896,"Mohun's Chocoflakes BOX, 250 gm",BFDSNGMOH00000012,0,0,0,90.00
GF0123456_1897,"Mohun's Daliya, 400 gm",BFDSNGMOH00000013,1,0,0,35.00
GF0123456_1898,"Mohun's Poha, 500 gm",BFDSNGMOH00000014,556,0,0,60.00
GF0123456_1899,"Mohun's Poha, 900 gm",BFDSNGMOH00000015,0,0,0,80.00
GF0123456_19,"Dairy Milk Shots, 16.2gm",BEVBEVDMS00000002,0,0,0,10.00
GF0123456_190,Mr. Muscle Floor Cleaner with Glade Citruc 1 ltr,HOKHOKMRM00000001,0,0,0,142.00
GF0123456_1900,"Mohun's Chocofills, 250 gm",BFDSNGMOH00000016,0,0,0,150.00
GF0123456_1901,"Mohun's Soya Chunks, 200 gm",BFDSNGMOH00000017,0,0,0,45.00
GF0123456_190_1,"Mr. Muscle Floor Cleaner with Glade CITRUS, 1 ltr + 500 ML FREE",LFCLQCMRM00000003,149,0,0,172.00
GF0123456_1902,"Mohuns Soya Chunks, 50 gm",BFDSNGMOH00000018,0,0,0,10.00
GF0123456_1904,Britannia Good Day Chocochip Cookies,BICPROBRI00000005,0,0,0,10.00
GF0123456_1905,"Britannia Winkin Cow Vanilla Tetra, 180 ml",JMTBNCBRI00000001,0,0,0,25.00
GF0123456_1908,"HALDIRAM GOL MOONGFALI GAJJAK, 400 GM",BKDPROHAL00000001,0,0,0,100.00
GF0123456_1909,"HALDIRAM MOONGFALI MALAI GAJJAK, 400 GM",BKDPROHAL00000002,0,0,0,100.00
GF0123456_191,"Mr. Muscle Kitchen Cleaner, 500 ml",HOKHOKMRM00000004,0,0,0,130.00
GF0123456_1910,"HALDIRAM GAJJAK MOONGFALI CHIKKI, 400 GM",BKDPROHAL00000003,0,0,0,100.00
GF0123456_1912,"HALDIRAM MIX GAJJAK, 400 GM",BKDPROHAL00000005,0,0,0,170.00
GF0123456_1916,"HALDIRAM GAJJAK GUR ROLL, 400 GM",BKDPROHAL00000009,0,0,0,170.00
GF0123456_1918,"Everin Nutri Mini Soya Chunks, 200 gm",PLBSNGEVR00000001,0,0,0,45.00
GF0123456_1918_1,"Everin Nutri Mini Soya Chunks, 200 gm",PKPPROEVR00000009,0,0,0,50.00
GF0123456_1919,"Everin Nutri Soya Chunks Granules, 200 gm",PLBSNGEVR00000002,0,0,0,55.00
GF0123456_1919_1,"Everin Nutri Soya Chunks Granules, 200 gm",PLBSNGEVR00000003,329,0,0,50.00
GF0123456_192,"Mr. Muscle Glass Cleaner, 500 ml",HOKHOKMRM00000003,0,0,0,72.00
GF0123456_1920,"Catch Super Garam Masala, 100 gm",SCSSNGCAT00000007,170,1,0,40.00
GF0123456_1921,"Tide Detergent powder Jasmine & Rose, 6 Kg+ 2 Kg",DTPDGTTID00000006,0,0,0,725.00
GF0123456_1922,"Haldiram Tikono Mathi, 200 gm",BKDPROHAL00000011,0,0,0,99.00
GF0123456_1923,"Haldiram Tikono Mathi, 400 gm",BKDPROHAL00000012,0,0,0,199.00
GF0123456_1924,"Haldiram Gol Mathi, 250 gm",BKDPROHAL00000013,0,0,0,130.00
GF0123456_1925,"Haldiram Methi Puri, 200 gm",BKDPROHAL00000014,0,0,0,99.00
GF0123456_1926,"Appy Fizz, 160 ml (Bottle) Mrp 10",JMTBNCAPP00000001,0,0,0,10.00
GF0123456_1927,Savlon Deep Clean Combo 200ml with 185ml,HFWBDCSAV00000001,0,0,0,95.00
GF0123456_1928,Savlon Herbal Sensitive Combo 200ml with 185ml,HFWBDCSAV00000002,0,0,0,95.00
GF0123456_1929,Savlon Moisture Shield Combo 200ml with 185ml,HFWBDCSAV00000003,0,0,0,95.00
GF0123456_193,"Kiwi Liquid Shoe Polish Brown, 75 ml",HOKHOKKIW00000005,78,0,0,74.00
GF0123456_1930,Savlon Moisture Shield 80 ml,HFWBDCSAV00000004,0,0,0,20.00
GF0123456_1931,Savlon Disinfectant Liquid 50ml,HFWBDCSAV00000005,0,0,0,21.95
GF0123456_1932,Savlon Disinfectant Liquid 100ml,HFWBDCSAV00000006,0,0,0,40.50
GF0123456_1933,Savlon Gel Hand Sanitizer 55ml,HFWBDCSAV00000007,0,0,0,77.00
GF0123456_1934,Savlon Liquid Hand Sanitizer 9ml,HFWBDCSAV00000008,0,0,0,49.00
GF0123456_1935,Savlon Fresh Protect Soap 45gm,BTSBDCSAV00000001,0,0,0,10.00
GF0123456_1936,Savlon Fresh Protect Soap 45gm (Pack of 4),BTSBDCSAV00000002,0,0,0,
GF0123456_1937,Savlon Fresh Protect Soap 75gm (Buy3 Get 1free),BTSBDCSAV00000003,0,0,0,93.00
GF0123456_1938,Savlon Glycerin soap 45gm (Pack of 4),BDCHPCSAV00000001,1,0,0,38.00
GF0123456_1939,Savlon Glycerin soap 45gm,BDCHPCSAV00000002,0,0,0,10.00
GF0123456_194,All Out Insect Combi plus Power Natural 45ml,HOKHOKALL00000004,0,0,0,99.00
GF0123456_1940,Savlon glycerin soap 75gm (Buy 3 get 1 free),BTSBDCSAV00000004,0,0,0,87.00
GF0123456_1941,Vivel Aloe Vera 63gm,BTSBDCVIV00000001,271,4,0,10.00
GF0123456_1942,Vivel Aloe Vera 63gm (Pack of 4),BTSBDCVIV00000002,49,0,0,40.00
GF0123456_1943,Vivel Lotus Oil 62gm,BTSBDCVIV00000003,300,0,0,10.00
GF0123456_1944,Vivel Lotus Oil 63gm (Pack of 4),BTSBDCVIV00000004,148,0,0,40.00
GF0123456_1945,Engage Blush Deo 165ml,FSPBDCENG00000001,0,0,0,190.00
GF0123456_1946,Engage Drizzle Deo 150 ml,FSPBDCENG00000002,2,0,0,190.00
GF0123456_1947,Engage Mate Deo 165ml,FSPBDCENG00000003,0,0,0,190.00
GF0123456_1948,Engage Rush Deo 165ml,FSPBDCENG00000004,26,0,0,190.00
GF0123456_1949,Engage Spell Deo 165ml,FSPBDCENG00000005,0,0,0,190.00
GF0123456_1949_1,Engage Spell Deo 150 Ml,FSPBDCENG00000019,0,0,0,195.00
GF0123456_1950,Engage Urge Deo 150 ml,FSPBDCENG00000006,12,0,0,190.00
GF0123456_1951,Engage G1 Cologne 135ml,FSPBDCENG00000007,2,0,0,250.00
GF0123456_1951_1,Engage G1 Cologne Spray 135 ml,HPCHPCENG00000001,17,0,0,230.00
GF0123456_1952,Engage XX1 Cologne 135ml,FSPBDCENG00000008,12,0,0,230.00
GF0123456_1953,Engage XX2 Cologne 135ml,FSPBDCENG00000009,0,0,0,230.00
GF0123456_1953_1,Engage XX2 Cologne 135ml,FSPBDCENG00000018,10,0,0,250.00
GF0123456_1954,Engage XX3 Cologne 135ml,FSPBDCENG00000010,16,0,0,250.00
GF0123456_1955,Engage ON Man Dual Assorted 28ml,FSPBDCENG00000011,0,0,0,90.00
GF0123456_1956,Engage ON Woman Dual Assorted 28ml,FSPBDCENG00000012,36,0,0,90.00
GF0123456_1957,Engage ON Citrus Fresh 18.4ml,FSPBDCENG00000013,0,0,0,60.00
