Product ID,Product SKU,Product Name,Parent ID,Parent Name,Product Status,MRP
17520,PROPROBRI00000029,BRITANNIA TREAT FUNKY CHOCO BISCUITS 50GM,PPROBRI0372,BRITANNIA TREAT FUNKY CHOCO BISCUITS 50GM,active,10
17519,BRDBRDBRI00000001,BRITANNIA WINKIN COW THIK LASSI MANGO 180ML,PBRDBRI0006,BRITANNIA WINKIN COW THIK LASSI MANGO 180ML,active,20
17518,HPCHPCHIM00000195,HIMALAYA BABY HAIR OIL 100ML,PHPCHIM0622,HIMALAYA BABY HAIR OIL 100ML,active,125
17517,SNGSNGBAM00000002,BAMBINO BASIL PASTA SEASONING 50GM,PSNGBAM0006,BAMBINO BASIL PASTA SEASONING 50GM,active,50
17516,SNGSNGBAM00000001,BAMBINO HERBS SPRINKLE SEASONING 50GM,PSNGBAM0008,BAMBINO HERBS SPRINKLE SEASONING 50GM,active,60
17515,SNGSNGAAS00000007,AASHIRVAAD SVASTI COW GHEE 1LTR,PSNGITC0028,AASHIRVAAD SVASTI COW GHEE 1LTR,active,575
17514,SNGSNGAAS00000006,AASHIRVAAD SVASTI COW GHEE 500ML,PSNGITC0030,AASHIRVAAD SVASTI COW GHEE 500ML,active,295
17513,HNKHNKMRW00000001,MR.WHITE ULTIMATE WHITENESS DETRJENT0 POWDER 5KG WITH CONTENAR,PHNKMRW0010,MR.WHITE ULTIMATE WHITENESS DETRJENT0 POWDER 5KG WITH CONTENAR,active,485
17512,BNCBNCLOC00000147,ENERZAL ENERGY & ELECTROLYTE DRINK ORANGE FLAVOUR 50GM,PBNCLOC0368,ENERZAL ENERGY & ELECTROLYTE DRINK ORANGE FLAVOUR 50GM,active,30
17511,BNCBNCLOC00000146,ENERZAL ENERGY & ELECTROLYTE DRINK ORANGE FLAVOUR 100GM,PBNCLOC0370,ENERZAL ENERGY & ELECTROLYTE DRINK ORANGE FLAVOUR 100GM,active,50
17510,BNCBNCLOC00000145,ENERZAL ENERGY AND ELECTROLYTE DRINK 200ML,PBNCLOC0372,ENERZAL ENERGY AND ELECTROLYTE DRINK 200ML,active,30
17509,HPCHPCYAR00000009,YARDLEY LONDON GOLD BODY SPRAY FOR MEN 150ML,PHPCYAR0022,YARDLEY LONDON GOLD BODY SPRAY FOR MEN 150ML,active,199
17508,HPCHPCYAR00000008,YARDLEY LONDON ELEGANCE BODY SPRAY FOR MEN 150ML,PHPCYAR0024,YARDLEY LONDON ELEGANCE BODY SPRAY FOR MEN 150ML,active,199
17507,HPCHPCYAR00000007,YARDLEY LONDON GENTLEMAN DUKE 18ML ,PHPCYAR0026,YARDLEY LONDON GENTLEMAN DUKE 18ML,active,70
17506,HPCHPCYAR00000006,YARDLEY LONDON COUNTRY BREEZE COMPACT PERFUME 18ML,PHPCYAR0028,YARDLEY LONDON COUNTRY BREEZE COMPACT PERFUME 18ML,active,70
17505,HPCHPCYAR00000005,YARDLEY LONDON ENGLISH LAVENDER COMPACT PERFUME 18ML,PHPCYAR0030,YARDLEY LONDON ENGLISH LAVENDER COMPACT PERFUME 18ML,active,70
17504,PROPROLOC00000299,DEEPAK ELACHI SUJI RUSK 400GM,PPROLOC0804,DEEPAK ELACHI SUJI RUSK 400GM,active,75
17503,HNKHNKLOC00001926,TRISHUL  PHENYLE 5LTR,PHNKLOC4578,TRISHUL  PHENYLE 5LTR,active,435
17502,SNGSNGLOC00000803,LOOSE DILLI CITY MINI MOGRA ,PSNGLOC2592,LOOSE DILLI CITY MINI MOGRA,active,45
17501,HNKHNKLOC00001925,RAMBAAN HERBAL INCENSE STICKS 12N,PHNKLOC4580,RAMBAAN HERBAL INCENSE STICKS 12N,active,15
17500,BNCBNCPRT00000003,PROTINEX VANILLA DELIGHT 400GM,PBNCPRT0012,PROTINEX VANILLA DELIGHT 400GM,active,550
17499,SNGSNGLOC00000802,KANODIA KOLHU BRAND MUSTARD OIL  5LTR,PSNGLOC2594,KANODIA KOLHU BRAND MUSTARD OIL  5LTR,active,720
17498,SNGSNGLOC00000801,PARIVAR CHAKKI FRESH AATA 10KG,PSNGLOC2596,PARIVAR CHAKKI FRESH AATA 10KG,active,240
17497,SNGSNGLOC00000800,LOOSE URAD SABUT ,PSNGLOC2598,LOOSE URAD SABUT,active,130
17496,SNGSNGLOC00000799,LOOSE URAD CHHILKA ,PSNGLOC2600,LOOSE URAD CHHILKA,active,140
17495,SNGSNGLOC00000798,LOOSE UMAAD ,PSNGLOC2602,LOOSE UMAAD,active,250
17494,SNGSNGLOC00000797,LOOSE TRM SELLA RICE ,PSNGLOC2604,LOOSE TRM SELLA RICE,active,45
17493,SNGSNGLOC00000796,LOOSE TIBAR SELLA RICE ,PSNGLOC2606,LOOSE TIBAR SELLA RICE,active,55
17492,SNGSNGLOC00000795,LOOSE TIBAR BASMATI RICE ,PSNGLOC2608,LOOSE TIBAR BASMATI RICE,active,80
17491,SNGSNGLOC00000794,LOOSE TARBOOJ MAGAJ ,PSNGLOC2610,LOOSE TARBOOJ MAGAJ,active,400
17490,SNGSNGLOC00000793,LOOSE TAJMAHAL BRAND ,PSNGLOC2612,LOOSE TAJMAHAL BRAND,active,40
17489,SNGSNGLOC00000792,LOOSE TAJ MAHAL RICE ,PSNGLOC2614,LOOSE TAJ MAHAL RICE,active,45
17488,SNGSNGLOC00000791,LOOSE SUPER MOGRA RICE ,PSNGLOC2616,LOOSE SUPER MOGRA RICE,active,35
17487,SNGSNGLOC00000790,LOOSE SUPARI ,PSNGLOC2618,LOOSE SUPARI,active,3
17486,SNGSNGLOC00000789,LOOSE SUJI ,PSNGLOC2620,LOOSE SUJI,active,45
17485,SNGSNGLOC00000788,LOOSE SUGAR ,PSNGLOC2622,LOOSE SUGAR,active,45
17484,SNGSNGLOC00000787,LOOSE STAR MASALA ,PSNGLOC2624,LOOSE STAR MASALA,active,450
17483,SNGSNGLOC00000786,LOOSE SOYABIN DANA ,PSNGLOC2626,LOOSE SOYABIN DANA,active,100
17482,SNGSNGLOC00000785,LOOSE SOYABEEN BADE ,PSNGLOC2628,LOOSE SOYABEEN BADE,active,90
17481,SNGSNGLOC00000784,LOOSE SONA RICE ,PSNGLOC2630,LOOSE SONA RICE,active,50
17480,SNGSNGLOC00000783,LOOSE SMALL ELAICHI ,PSNGLOC2632,LOOSE SMALL ELAICHI,active,5250
17479,SNGSNGLOC00000782,LOOSE SIKKAKAI SABUT ,PSNGLOC2634,LOOSE SIKKAKAI SABUT,active,250
17478,SNGSNGLOC00000781,LOOSE SHOUTH POWDER ,PSNGLOC2636,LOOSE SHOUTH POWDER,active,550
17477,SNGSNGLOC00000780,LOOSE SHA JEERA ,PSNGLOC2638,LOOSE SHA JEERA,active,1150
17476,SNGSNGLOC00000779,LOOSE SELLA MOGRA RICE ,PSNGLOC2640,LOOSE SELLA MOGRA RICE,active,45
17475,SNGSNGLOC00000778,LOOSE SATABAR ,PSNGLOC2642,LOOSE SATABAR,active,1050
17474,SNGSNGLOC00000777,LOOSE SAMMA RICE ,PSNGLOC2644,LOOSE SAMMA RICE,active,140
17473,SNGSNGLOC00000776,LOOSE SAHI SELLA  SUPER RICE ,PSNGLOC2646,LOOSE SAHI SELLA  SUPER RICE,active,65
17472,SNGSNGLOC00000775,LOOSE SAHI DINNER TIBAR ,PSNGLOC2648,LOOSE SAHI DINNER TIBAR,active,40
17471,SNGSNGLOC00000774,LOOSE SAHI DINNER SUPER MOGRA ,PSNGLOC2650,LOOSE SAHI DINNER SUPER MOGRA,active,36
17470,SNGSNGLOC00000773,LOOSE SAHI DINNER SELLA TIBAR ,PSNGLOC2652,LOOSE SAHI DINNER SELLA TIBAR,active,55
17469,SNGSNGLOC00000772,LOOSE SAHI DINNER SELLA REGULAR ,PSNGLOC2654,LOOSE SAHI DINNER SELLA REGULAR,active,70
