Shop_name,warehouse_id,Barcode,item_id,product_sku,product_name,category,hsn,Tax_structure,GST_flag,MRP,PTC,Realtime_available_qty,Last90daysaleqty
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906017290040,hd-20191226-1902-12038-093-00000-000,LQDBVRBIS00000001,Bisleri Packaged  Water 1 ltr 8906017290040,beverage_and_confectionary,2201,In State GST 18 %,GST-18,20,20,3,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192000101_22,hd-20191226-1902-15881-093-00000-000,GRSGRSCAT00000023,"Catch Sprinklers Table Salt, 100 Gm 8901192000101_22",staple_and_grocery,25010010,In State GST 0 %,GST-0,22,19.8,6,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,89005583,hd-20191226-1902-26260-093-00000-000,BDCHPCDBR00000003,Dabur Galabari Rose Water 59 ml 89005583,health_and_personal_care,33049910,In State GST 18 %,GST-18,28,28,4,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207026270,hd-20191226-1902-27398-093-00000-000,HCOPREDBR00000008,Dabur Vatika Healrh Shampoo 180 ml 8901207026270,health_and_personal_care,33051090,In State GST 18 %,GST-18,75,73,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030721878,hd-20191226-1902-57334-093-00000-000,PCRPCRLIF00000005,Lifebuouy Soap 62 gm ( Pack Of 4) 8901030721878,health_and_personal_care,34011190,In State GST 18 %,GST-18,40,38,5,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901764032271,hd-20191226-1903-22037-093-00000-000,BEVBEVSPR00000011,Sprite Pet Bottle 750 ml 8901764032271,beverage_and_confectionary,22021010,In State GST 28 % + Cess 12%,GST-40,40,40,1,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901331003871,hd-20200102-0703-27627-093-00000-000,HOKHOKGPO00000001,Ghadi Detergent Powder 1 kg 8901331003871,home_and_kitchen,34029011,In State GST 18 %,GST-18,55,53,1,28
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901652141801,hd-20200104-0756-02574-093-00000-000,BICSNKPRI00000011,Priyagold Snack Zig-Zag Salty 500 gm 8901652141801,processed_food,1905,In State GST 18 %,GST-18,60,45,4,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725121129_193,hd-20200106-1217-48188-093-00000-000,ALFSNGAAS00000003,Aashirvaad Sudh Chakki Atta 5 kg 8901725121129_193,staple_and_grocery,11010000,In State GST 5 %,GST-5,193,169,1,28
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725121129_193,hd-20200106-1217-48188-093-00000-000,ALFSNGAAS00000003,Aashirvaad Sudh Chakki Atta 5 kg 8901725121129_193,staple_and_grocery,11010000,In State GST 5 %,GST-5,193,169,1,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901023012235_102,hd-20200107-1303-39677-093-00000-000,BTSBDCGNO00000012,Godrej Soap No1 Sandal &Turmeric 150 gm Pack of 4 8901023012235_102,health_and_personal_care,34011190,In State GST 18 %,GST-18,102,100,1,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901023019876,hd-20200115-0731-13730-093-00000-000,PCRPCRGEX00000001,Godrej Expert Rich Crème Hair Colour 20 gm+20 ml Natural Black 8901023019876,health_and_personal_care,33059040,In State GST 18 %,GST-18,30,29,7,18
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430868327,hd-20200115-0731-26106-093-00000-000,DPNBGMPAM00000010,Pampers Pants Xl 36S 4902430868327,health_and_personal_care,96190030,In State GST 12 %,GST-12,699,599,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901262030151_500,hd-20200116-0457-47216-093-00000-000,OGCSNGAMU00000003,Amul Ghee Tin 1 ltr 8901262030151_500,staple_and_grocery,405,In State GST 12 %,GST-12,500,465,4,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901023014505,hd-20200208-0402-46910-093-00000-000,ARFHNKAER00000001,Aer Pocket Bright Tangy Delight 10 gm 8901023014505,home_and_kitchen,3307,In State GST 18 %,GST-18,55,53,2,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396054009_33,hd-20200208-0403-05238-093-00000-000,HOKHOKCHR00000006,Cherry Blosson Wax Dark Tan 15 gm 8901396054009_33,home_and_kitchen,34051000,In State GST 18 %,GST-18,33,27.06,1,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906035051623,hd-20200209-0519-28690-093-00000-000,HARHPCNEH00000008,Neha Herbals Mehandi Herbal Base 140 gm 8906035051623,health_and_personal_care,33059040,In State GST 18 %,GST-18,60,40,12,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904109450495,hd-20200209-0519-43064-093-00000-000,HCNHARPAT00000003,Patanjali Kesh Kanti Reetha Hair Cleanser 200 ml 8904109450495,health_and_personal_care,33051090,In State GST 18 %,GST-18,85,83,4,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192219121,hd-20200210-1548-22599-093-00000-000,SCSSNGCAT00000007,Catch Super Garam Masala 100 gm Pouch 8901192219121,staple_and_grocery,910,In State GST 5 %,GST-5,40,32,1,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904109450730_28,hd-20200211-0740-24296-093-00000-000,CNDCNDPAT00000010,Patanjali Herbal Wash With Neem Extract And Rose Fragrance Detergent Powder 500 gm 8904109450730_28,home_and_kitchen,3402,In State GST 18 %,GST-18,28,27,6,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901595862818,hd-20200213-0651-19575-093-00000-000,SASPROCHG00000002,Chings Sauces Dark Soy 90 gm 8901595862818,processed_food,2103,In State GST 12 %,GST-12,20,19,4,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719101663,hd-20191224-0941-27258-093-00000-000,BSCBSCPAR00000016,Parle G Gold Biscuit 100 gm 8901719101663,processed_food,19053100,In State GST 18 %,GST-18,10,8,17,13
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207025389,hd-20200213-0651-22856-093-00000-000,PKPPROHNY00000004,Dabur Honey 1Kg 8901207025389,processed_food,409,In State GST 5 %,GST-5,395,355.5,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906029791658_45,hd-20200214-0958-57711-093-00000-000,CHOBNCPRI00000002,Priyagold Kickker Chocolate 75 gm 8906029791658_45,processed_food,18069020,In State GST 18 %,GST-18,45,22.5,1,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,7622201767563,hd-20200214-1010-06453-093-00000-000,CHOBNCGEM00000001,Cadbury Gems 28.8 gm 7622201767563,beverage_and_confectionary,1806,In State GST 18 %,GST-18,20,20,9,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192213112_70,hd-20200214-1100-09159-093-00000-000,SCSSNGCAT00000028,Catch Meat Masala 100 gm 8901192213112_70,staple_and_grocery,910,In State GST 5 %,GST-5,70,56,7,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902167004537_30,hd-20200215-1218-55415-093-00000-000,GRSGRSMDH00000002,Mdh Dhaniya Powder 100 Gm 8902167004537_30,staple_and_grocery,910,In State GST 5 %,GST-5,30,24,12,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8902167004537_30,hd-20200215-1218-55415-093-00000-000,GRSGRSMDH00000002,Mdh Dhaniya Powder 100 Gm 8902167004537_30,staple_and_grocery,910,In State GST 5 %,GST-5,30,24,12,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192107114,hd-20200216-0742-49588-093-00000-000,SCSSNGCAT00000036,Catch Turmeric Powder 100 gm 8901192107114,staple_and_grocery,9103030,In State GST 5 %,GST-5,29,23.2,9,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192208019_34,hd-20200216-0742-51932-093-00000-000,SCSSNGCAT00000027,"Catch Kitchen King, 50 Gm + 20 % Extra 8901192208019_34",staple_and_grocery,9109100,In State GST 5 %,GST-5,34,27.2,1,2
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904137453994_30,hd-20200216-0742-56104-093-00000-000,SCSSNGCKD00000012,Chukde Mishri Dana 100 gm 8904137453994_30,staple_and_grocery,1701,In State GST 5 %,GST-5,30,24,5,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901277012449,hd-20200219-1152-35423-093-00000-000,MHGHPCPAR00000002,Park Avenue Shav Crm Good Morning 70 gm 8901277012449,health_and_personal_care,8212,In State GST 18 %,GST-18,69,59,4,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396394303,hd-20200219-1152-42412-093-00000-000,BTSBDCDET00000005,Dettol Skincare Soap 75 gm 8901396394303,health_and_personal_care,34011190,In State GST 18 %,GST-18,30,29,1,22
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063252524,hd-20200224-0948-23221-093-00000-000,NKMSNKHAL00000023,Haldiram Namkeen Diet Murmura 150 gm 8904063252524,processed_food,21069099,In State GST 12 %,GST-12,30,25.5,5,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430908771_725,hd-20200225-0544-14902-093-00000-000,DTPDGTTID00000006,"Tide Detergent Powder Jasmine & Rose, 6 kg+ 2 kg 4902430908771_725",home_and_kitchen,34029011,In State GST 18 %,GST-18,725,625,2,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901088068758,hd-20191224-0941-41542-093-00000-000,BREBRESOA00000006,Saffola Masala Oats Veggie Twist 38 gm 8901088068758,breakfast_dairy,21069099,In State GST 18 %,GST-18,15,15,10,25
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207045370_37,hd-20191224-0941-47181-093-00000-000,PKPPROHNY00000002,Dabur Honey 50 gm 8901207045370_37,processed_food,409,In State GST 5 %,GST-5,37,35.24,10,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906007283144,hd-20191226-1902-41647-093-00000-000,PLBSNGFOR00000002,Fortune Soya Chunks 200 gm + 25 gm Free 8906007283144,staple_and_grocery,21061000,In State GST 12 %,GST-12,45,40.5,1,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901058847420,hd-20191226-1903-02647-093-00000-000,NDPPROMAG00000022,Maggi Pazzta Cheesy Tomato Twist 64 gm 8901058847420,processed_food,910,In State GST 12 %,GST-12,25,25,4,13
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901088062435,hd-20191226-1903-17802-093-00000-000,PCRPCRSWT00000006,Set Wet Vertical Hold Gel 10 ml 8901088062435,health_and_personal_care,3305,In State GST 18 %,GST-18,10,10,10,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063210685,hd-20191229-0710-14101-093-00000-000,SNKSNKHAL00000001,Haldirams Namkeen Roasted Crushed Peanuts 8904063210685,processed_food,21069099,In State GST 12 %,GST-12,10,8.5,8,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8904063259134,hd-20191230-0535-14402-093-00000-000,NKMSNKHAL00000078,Haldiram Namkeen Panchratan 42 gm 8904063259134,processed_food,21069099,In State GST 12 %,GST-12,10,10,3,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725132859_10,hd-20200102-0703-29029-093-00000-000,BSCBSCSNF00000013,Itc Sunfeast Dark Fantasy Choco Fills 25 gm 8901725132859_10,processed_food,19053100,In State GST 18 %,GST-18,10,9,11,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725132859_10,hd-20200102-0703-29029-093-00000-000,BSCBSCSNF00000013,Itc Sunfeast Dark Fantasy Choco Fills 25 gm 8901725132859_10,processed_food,19053100,In State GST 18 %,GST-18,10,9,11,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901526101511_185,hd-20200107-1303-42326-093-00000-000,HCNHARLOR00000001,Loreal Advance Repairing Conditioner 192.5 ml 8901526101511_185,health_and_personal_care,3305,In State GST 18 %,GST-18,185,179,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901499009234,hd-20200109-0554-45391-093-00000-000,BFCSBFKEL00000001,KELLOGGS CHOCOS VARIETY PACK 6*27g 8901499009234,breakfast_dairy,19041020,In State GST 18 %,GST-18,60,51,15,18
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901571008100_330,hd-20200115-0731-16981-093-00000-000,HEDBNCHOR00000014,Horlicks Health Drink Standard Pouch 750 gm 8901571008100_330,beverage_and_confectionary,42022290,In State GST 18 %,GST-18,330,319,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030708114_85,hd-20200115-0731-28372-093-00000-000,BDCHPCPND00000001,Ponds Dreamflower Talc 100 gm 8901030708114_85,health_and_personal_care,33049120,In State GST 18 %,GST-18,85,79,3,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719111464,hd-20191223-0550-28997-093-00000-000,BSCBSCPAR00000012,Parle Monaco Biscuit 75 gm 8901719111464,processed_food,1905,In State GST 18 %,GST-18,10,10,17,31
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901058851298,hd-20191224-0941-36339-093-00000-000,BSCBSCMAG00000008,Maggi 2 Minute Masala Noodles 70 gm 8901058851298,processed_food,19023010,In State GST 12 %,GST-12,12,12,90,136
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030532719,hd-20191224-0941-48993-093-00000-000,SASPROKIS00000010,Kissan Rich tomato Sauce 500 gm 8901030532719,processed_food,21032000,In State GST 12 %,GST-12,99,94.29,2,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906006430662,hd-20191226-1902-07382-093-00000-000,HOKHOKALL00000006,All Out Ultra Refill 45 ml 8906006430662,home_and_kitchen,38089191,In State GST 18 %,GST-18,75,73,2,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901764082405,hd-20191226-1902-55553-093-00000-000,LQDBVRKIN00000004,Kinley Packaged Water Bottle  1 ltr 8901764082405,beverage_and_confectionary,902,In State GST 18 %,GST-18,20,18,12,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430841160,hd-20191226-1903-25882-093-00000-000,DTPDGTTID00000003,Tide Powder Jasmine & Rose 85 gm 4902430841160,home_and_kitchen,3402,In State GST 18 %,GST-18,10,9.31,13,15
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396343608,hd-20191226-1903-30944-093-00000-000,HPCHPCVET00000004,Veet Normal Skin 32 gm 8901396343608,health_and_personal_care,33079010,In State GST 18 %,GST-18,82,80,12,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901262010016,hd-20191231-0459-50059-093-00000-000,BFDSNGAMU00000005,Amul Butter 100 gm 8901262010016,breakfast_dairy,4050000,In State GST 12 %,GST-12,48,44,3,42
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901331003864_28,hd-20200102-0703-27779-093-00000-000,HOKHOKGPO00000002,Ghadi Detergent Powder 500 gm 8901331003864_28,home_and_kitchen,3401,In State GST 18 %,GST-18,28,26.23,6,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901331003864_28,hd-20200102-0703-27779-093-00000-000,HOKHOKGPO00000002,Ghadi Detergent Powder 500 gm 8901331003864_28,home_and_kitchen,3401,In State GST 18 %,GST-18,28,26.23,6,30
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430602761,hd-20200107-1303-45049-093-00000-000,SBCMHGPNG00000006,Gillette Shaving Foam Regular 418 gm 4902430602761,health_and_personal_care,8212,In State GST 18 %,GST-18,199,179,2,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901888000347_115,hd-20200109-0554-48222-093-00000-000,JMTBNCREL00000008,Real Juice Cranberry 1 ltr 8901888000347_115,beverage_and_confectionary,22029020,In State GST 12 %,GST-12,115,115,3,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901396342304,hd-20200109-0554-51206-093-00000-000,WHGHPCVET00000006,Veet Hair Rem Wax Kit Strips Sensitive Skin 8901396342304,health_and_personal_care,33079010,In State GST 18 %,GST-18,99,90,7,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901663003990,hd-20200317-1140-21769-093-00000-000,HMIHNKGAL00000002,Gala Floor Cloth 8901663003990,home_and_kitchen,9603,In State GST 5 %,GST-5,59,45,4,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207027819,hd-20200317-1140-25238-093-00000-000,AFSARFDOD00000007,Odonil Aerosol Lavender 270 ml 8901207027819,home_and_kitchen,3307,In State GST 18 %,GST-18,149,129,6,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901012165256_78,hd-20200320-0439-58260-093-00000-000,WHGHPCSTF00000001,Stayfree Secure Regular 20P 8901012165256_78,health_and_personal_care,96190010,In State GST 0 %,GST-0,78,75,3,10
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719112744,hd-20200415-0358-20267-093-33KFL-000,BICPROPAR00000014,Parle-G Glucose 800 gm 8901719112744,processed_food,1905,In State GST 18 %,GST-18,70,63,2,24
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901262150064,hd-20200421-0827-44525-093-33KFL-000,JMTBNCAMU00000003,Amul Taaza Fresh Toned Milk 1 Ltr 8901262150064,breakfast_dairy,401,In State GST 5 %,GST-5,64,62,12,8
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030765353,hd-20200113-0757-01132-093-00000-000,KSCSBFKIS00000006,Kissan Tomato Ketchup Pouch 130 gm 8901030765353,processed_food,21032000,In State GST 12 %,GST-12,15,15,5,20
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901157004342_34,hd-20200115-0731-14136-093-00000-000,PSKIPCGDN00000001,Good Knight Adv Low Smoke Coil 10'S 8901157004342_34,home_and_kitchen,38089191,In State GST 18 %,GST-18,34,33,2,9
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906004970016_252,hd-20200115-0731-22527-093-00000-000,OGCSNGMFD00000002,Milkfood Ghee 500Ml Ceka 8906004970016_252,staple_and_grocery,4059020,In State GST 12 %,GST-12,252,240,7,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,4902430796286,hd-20200115-0731-25231-093-00000-000,THBDCRORL00000004,Oral-B Neem Tooth Brush B2G1 4902430796286,health_and_personal_care,33049920,In State GST 18 %,GST-18,70,57.5,1,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901088062497,hd-20200115-0731-33622-093-00000-000,PCRPCRSWT00000003,Setwet Hairgel Vertical Hold 100 ml 8901088062497,health_and_personal_care,3305,In State GST 18 %,GST-18,100,95,5,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901023014512,hd-20200208-0402-47988-093-00000-000,ARFHNKAER00000005,Aer Pocket Voilet Valleybloom 10 gm 8901023014512,home_and_kitchen,3307,In State GST 18 %,GST-18,55,53,8,11
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901725135454,hd-20200211-1019-45014-093-00000-000,BSCBSCSNF00000016,"Itc Sunfeast Moms Magic Biscuit, Cashew And Almond 60.8 gm 8901725135454",processed_food,19053100,In State GST 18 %,GST-18,10,9,6,17
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901207036989_185,hd-20200213-0651-22621-093-00000-000,PKPPROCHW00000008,Dabur Chyawanprash Awaleha 550 gm 8901207036989_185,processed_food,3004,In State GST 5 %,GST-5,185,166.5,5,18
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901719111006,hd-20200213-0651-46669-093-00000-000,PROPROPAR00000014,Parle Krack Jack 200 gm 8901719111006,processed_food,1905,In State GST 18 %,GST-18,30,29,12,23
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906037460119,hd-20200213-0740-19165-093-00000-000,HNKHNKVLC00000005,"Value Clean Glass Cleaner, 500 ml 8906037460119",home_and_kitchen,3402,In State GST 18 %,GST-18,120,60,1,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901063004092_10,hd-20200213-0741-08368-093-00000-000,BICPROBRI00000005,Britannia Good Day Chocochip 52 gm 8901063004092_10,processed_food,19053100,In State GST 18 %,GST-18,10,10,4,37
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901052087785_60,hd-20200214-1009-48797-093-00000-000,TNCBNCTET00000006,Tetley Green Tea Lemon & Honey ( 10 Tea Bags ) 8901052087785_60,beverage_and_confectionary,902,In State GST 5 %,GST-5,60,56.4,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901314116079,hd-20200219-1152-37207-093-00000-000,THBDCRCOL00000022,Colgate Tb Kids 5+Barbie Ext Soft 1P 8901314116079,health_and_personal_care,33049920,In State GST 18 %,GST-18,79,70,7,3
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,T00059,hd-20200302-1215-03887-093-00000-000,STSSTSLOC00000004,Ar Omega Shopping (Trolly) Basket T00059,stationery_office_supply,39249090,In State GST 18 %,GST-18,750,700,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8906001501022,hd-20200305-0856-16612-093-00000-000,TNCBNCTDY00000005,Today Tea Premium Mrp 5 New Pack 8906001501022,beverage_and_confectionary,9021010,In State GST 5 %,GST-5,5,5,3,5
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192104120_29,hd-20200305-1102-41025-093-00000-000,SCSSNGCAT00000042,Catch Dhania Powder 100 gm Pouch 8901192104120_29,staple_and_grocery,9109100,In State GST 5 %,GST-5,29,23.2,6,1
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192104120_29,hd-20200305-1102-41025-093-00000-000,SCSSNGCAT00000042,Catch Dhania Powder 100 gm Pouch 8901192104120_29,staple_and_grocery,9109100,In State GST 5 %,GST-5,29,23.2,6,6
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901192107121_28,hd-20200305-1102-41775-093-00000-000,SCSSNGCAT00000041,Catch Turmeric Powder 100 gm Pouch 8901192107121_28,staple_and_grocery,9109100,In State GST 5 %,GST-5,28,22.4,13,7
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901652140606_55,hd-20200309-0536-53653-093-00000-000,BICPROPRI00000001,Priyagold Crackle Coconut Biscuit 300 gm 8901652140606_55,processed_food,19053100,In State GST 18 %,GST-18,55,27.5,1,22
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901088057097_129,hd-20200317-1140-26535-093-00000-000,LSRLQCREV00000001,Revive Liquid 400 gm 8901088057097_129,home_and_kitchen,33049910,In State GST 18 %,GST-18,129,121,5,
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901030777080,hd-20200318-0552-14097-093-00000-000,SHMHARDOV00000006,Dove Intense Repair Shampoo 80 ml 8901030777080,health_and_personal_care,33051090,In State GST 18 %,GST-18,55,54,1,4
"PepperTap (Gram Mart, Chipyana)",hd-20200723-1347-42117-093-33KFL-000,8901537007239,hd-20200318-1432-03283-093-00000-000,RGRSNGDAW00000011,Daawat Sehat Mogra Basmati Rice 5 kg 8901537007239,staple_and_grocery,1006,In State GST 5 %,GST-5,358,286.4,2,
